geneSymbol,rank
202326_at,1955
207484_s_at,10921
216396_s_at,5909
208289_s_at,11427
208670_s_at,7655
211698_at,7692
208669_s_at,12721
201016_at,12604
201018_at,5269
201017_at,3963
201019_s_at,9358
204410_at,3116
204409_s_at,2902
201738_at,10281
217736_s_at,13447
217735_s_at,10581
204211_x_at,18060
213294_at,354
218696_at,14180
218488_at,11423
215482_s_at,2723
209429_x_at,14460
212351_at,406
201144_s_at,106
201142_at,10746
201143_s_at,6517
208725_at,17676
208726_s_at,12575
200595_s_at,5816
200596_s_at,11970
200597_at,3918
211501_s_at,16111
203462_x_at,6292
208688_x_at,3706
200647_x_at,15786
210949_s_at,12305
215230_x_at,4077
200005_at,1531
208697_s_at,10552
200023_s_at,7178
200865_at,7991
208887_at,3595
201592_at,12584
208756_at,8727
208264_s_at,15543
208985_s_at,14904
212716_s_at,9630
221494_x_at,13259
210501_x_at,1046
217719_at,10709
214805_at,14620
211787_s_at,10985
201530_x_at,7940
200912_s_at,18071
201303_at,1818
211937_at,14582
219599_at,1533
211938_at,13891
213571_s_at,11534
209393_s_at,12344
213570_at,18122
221539_at,9184
208769_at,10343
208770_s_at,17804
218626_at,7418
208625_s_at,4127
208624_s_at,6872
217607_x_at,5189
200004_at,15754
201935_s_at,2594
201936_s_at,1545
206621_s_at,5734
208706_s_at,4547
208707_at,11066
208708_x_at,3187
208705_s_at,10389
208290_s_at,5197
201123_s_at,13806
201122_x_at,11982
213753_x_at,8551
213757_at,17707
220198_s_at,6678
214313_s_at,4541
214314_s_at,2250
201027_s_at,14527
201026_at,4399
201025_at,12416
201024_x_at,11741
210213_s_at,11785
219325_s_at,15783
206871_at,9385
201726_at,14412
201727_s_at,12275
208427_s_at,3943
206338_at,3451
206051_at,3011
212418_at,3338
212420_at,6708
210361_s_at,3271
203822_s_at,13573
210827_s_at,17057
201510_at,15862
203490_at,7068
31845_at,3958
220624_s_at,10409
220625_s_at,3202
210850_s_at,5168
203617_x_at,10914
210376_x_at,18064
206127_at,17566
221773_at,2471
206919_at,17910
214831_at,629
205994_at,2736
204096_s_at,17310
204095_s_at,11359
214446_at,11722
214445_at,4566
219518_s_at,14654
219517_at,2466
204513_s_at,15759
55692_at,8185
220363_s_at,8934
221528_s_at,4357
219411_at,379
216269_s_at,6542
212670_at,17256
218028_at,16750
57163_at,15350
213712_at,9224
220029_at,17365
219532_at,1395
214153_at,4149
215082_at,8010
208788_at,2778
204256_at,2004
210868_s_at,17584
221094_s_at,3064
220366_at,5599
219134_at,12030
219436_s_at,7831
209477_at,16810
213779_at,8153
204163_at,5940
204797_s_at,10190
204796_at,14546
204399_s_at,2281
204398_s_at,13961
204397_at,13328
212969_x_at,10860
203442_x_at,2465
203443_at,11951
220386_s_at,2090
204975_at,1093
203729_at,17497
207111_at,772
207610_s_at,14493
210724_at,2380
215265_at,11472
215264_at,1378
221950_at,1666
220559_at,5503
207060_at,10571
217820_s_at,17899
201341_at,5563
201340_s_at,1728
212570_at,10011
212573_at,10284
204824_at,17508
206605_at,9920
201808_s_at,417
201809_s_at,9389
217294_s_at,13246
201231_s_at,14114
201313_at,7717
204483_at,3530
217956_s_at,5393
204143_s_at,4213
204142_at,8173
213645_at,17959
219501_at,9400
204644_at,12780
204643_s_at,15662
32042_at,13340
205065_at,6044
205066_s_at,5144
210839_s_at,1647
209392_at,5014
204161_s_at,16715
204160_s_at,1306
202596_at,10318
221487_s_at,6945
221486_at,8336
209473_at,13505
209474_s_at,2606
207691_x_at,16076
207372_s_at,11387
206191_at,502
204077_x_at,12486
204076_at,16049
201704_at,9541
218482_at,5223
202221_s_at,12368
213579_s_at,15368
212375_at,3981
212376_s_at,7100
200879_s_at,1170
200878_at,10942
214530_x_at,8942
207793_s_at,4162
212339_at,11591
222066_at,8603
212336_at,10699
201719_s_at,7544
201718_s_at,17779
206710_s_at,9214
212681_at,15291
211776_s_at,10695
220119_at,517
220120_s_at,8515
220161_s_at,14308
220524_at,511
220977_x_at,1615
210746_s_at,10878
201839_s_at,17272
215804_at,13615
205977_s_at,11156
203499_at,18087
206071_s_at,8679
206070_s_at,16699
211164_at,2467
206114_at,14152
215664_s_at,2191
216837_at,13185
206852_at,10346
211898_s_at,8378
210753_s_at,16490
209588_at,1138
209589_s_at,5319
211165_x_at,3343
210651_s_at,5267
204600_at,16291
1438_at,7508
216680_s_at,9529
202894_at,17048
204718_at,16569
202017_at,9642
209368_at,13832
220013_at,1063
216079_at,2987
205231_s_at,16525
210870_s_at,8586
221141_x_at,45
203463_s_at,4502
203464_s_at,12046
220318_at,472
217254_s_at,2500
207257_at,2840
37986_at,14044
216999_at,3099
396_f_at,10254
209963_s_at,12070
209962_at,13562
215054_at,17514
208156_x_at,1763
200841_s_at,1202
200843_s_at,10308
200842_s_at,636
217887_s_at,294
217886_at,9318
222112_at,8895
221056_x_at,13801
222113_s_at,4078
202609_at,11713
221655_x_at,5081
218779_x_at,11866
218778_x_at,8096
221665_s_at,10605
91826_at,7353
218180_s_at,11313
219404_at,11775
214627_at,8939
206439_at,1797
212087_s_at,4910
212580_at,10899
209701_at,10912
214034_at,8493
210385_s_at,14742
214012_at,6753
209788_s_at,13027
219759_at,6895
210930_s_at,7280
216836_s_at,15653
217941_s_at,10393
215638_at,437
202454_s_at,4976
214053_at,3129
206794_at,10081
215606_s_at,1350
216440_at,11870
213938_at,12376
203719_at,13504
203720_s_at,1603
213468_at,15403
202176_at,11774
210158_at,9814
202414_at,8635
207347_at,3649
219650_at,13788
205162_at,6709
205767_at,2605
203643_at,4151
211626_x_at,13981
213541_s_at,16906
222079_at,3646
216032_s_at,1641
215257_at,2135
213365_at,13561
208973_at,16081
217611_at,3546
221543_s_at,17971
221542_s_at,1990
219905_at,1957
218342_s_at,1447
207061_at,1281
214372_x_at,17976
220012_at,17349
201216_at,8012
208958_at,1084
208959_s_at,11654
208957_at,6359
209009_at,4506
215096_s_at,4090
218859_s_at,5714
208394_x_at,4590
38158_at,597
204817_at,15236
219422_at,2655
211233_x_at,1664
211235_s_at,2488
217163_at,10209
217190_x_at,16931
205225_at,13344
215552_s_at,4398
211234_x_at,12131
211627_x_at,2269
210780_at,7779
211117_x_at,2866
211118_x_at,2941
211119_at,11160
211120_x_at,4575
219121_s_at,15152
219395_at,611
1487_at,9870
203193_at,99
207726_at,9891
209966_x_at,8558
207981_s_at,312
208858_s_at,10334
219216_at,1154
201574_at,4228
201573_s_at,12981
201931_at,9740
202942_at,2965
33494_at,15098
205530_at,5278
204034_at,705
219017_at,12145
222262_s_at,12782
219268_at,9693
214447_at,16938
201329_s_at,15296
201328_at,4881
206501_x_at,4176
221910_at,10355
217053_x_at,11278
221911_at,7465
217061_s_at,8132
215510_at,1623
214480_at,11950
211603_s_at,15689
203349_s_at,7804
203348_s_at,6203
216375_s_at,6742
205585_at,446
221680_s_at,5901
210887_s_at,11455
219432_at,14951
211742_s_at,12976
209717_at,9770
208297_s_at,17530
208298_at,3045
217838_s_at,3734
204503_at,804
207914_x_at,10937
210011_s_at,14338
209214_s_at,13917
211825_s_at,15803
210012_s_at,17183
218363_at,11480
220838_at,14609
204603_at,3777
222127_s_at,16828
219349_s_at,3147
212630_at,11103
218748_s_at,15839
215417_at,13438
212035_s_at,16977
212026_s_at,12351
215413_at,983
214802_at,13863
212034_s_at,1105
206903_at,7721
206902_s_at,5593
205521_at,2122
207541_s_at,1289
216117_at,3954
209527_at,2546
214507_s_at,8016
218695_at,6451
58696_at,12637
91684_g_at,8687
218481_at,5153
213648_at,3109
212627_s_at,9194
215136_s_at,2787
205061_s_at,13934
214734_at,7930
215226_at,7170
213929_at,17921
202012_s_at,7631
202013_s_at,3001
206329_at,8663
209537_at,15674
211051_s_at,7916
209202_s_at,2167
214608_s_at,2626
209692_at,10958
206379_at,6346
207327_at,13219
32259_at,12417
211310_at,4187
203249_at,1829
203358_s_at,9055
217230_at,8284
208622_s_at,17143
208623_s_at,15690
208621_s_at,8995
217234_s_at,12939
205620_at,476
222354_at,2432
221664_s_at,5867
205774_at,10115
215961_at,8904
203305_at,5386
207810_at,13110
205754_at,10161
203989_x_at,2971
206429_at,8458
213506_at,14977
206795_at,370
204363_at,14755
207300_s_at,8795
205756_s_at,10550
203274_at,5232
207218_at,9767
219429_at,8941
204231_s_at,17401
205892_s_at,4017
207475_at,12102
203980_at,721
202345_s_at,5564
210445_at,9904
216192_at,16601
205029_s_at,9062
205030_at,689
202535_at,1926
208964_s_at,8325
208962_s_at,3637
208963_x_at,2459
202218_s_at,14608
204257_at,5122
216080_s_at,4460
212108_at,7699
212106_at,14773
202862_at,6025
218504_at,3173
222055_at,9228
222056_s_at,10547
220643_s_at,8037
203619_s_at,10429
203618_at,4223
212400_at,9294
220575_at,695
207547_s_at,5943
209074_s_at,2537
221959_at,17468
218248_at,15957
213455_at,10527
218588_s_at,2239
210529_s_at,17434
204403_x_at,13918
212979_s_at,5020
212981_s_at,17753
221249_s_at,2324
219629_at,11091
200774_at,10029
210516_at,2538
200767_s_at,1551
220685_at,1842
220637_at,12982
201828_x_at,8692
217948_at,6854
217967_s_at,808
217966_s_at,13800
221904_at,10604
205368_at,1199
218037_at,14829
222129_at,14610
221984_s_at,13133
221983_at,14509
218532_s_at,8797
218510_x_at,3207
212697_at,9209
221233_s_at,9172
215947_s_at,8527
202972_s_at,16686
202973_x_at,4476
217047_s_at,12296
218518_at,13751
214914_at,7433
214890_s_at,1984
222291_at,14002
214889_at,17706
215133_s_at,925
211166_at,7885
206299_at,13330
218337_at,7033
222095_s_at,15658
36612_at,1693
212357_at,12337
212017_at,1477
213954_at,1478
212771_at,13989
212936_at,8054
219709_x_at,10191
221880_s_at,2610
222085_at,7342
51158_at,13085
212835_at,7305
212837_at,1308
203482_at,5041
203481_at,14258
213304_at,16968
216053_x_at,9889
220150_s_at,15514
216595_at,5859
218297_at,15587
213997_at,4424
213900_at,5999
203550_s_at,9473
217896_s_at,5970
203600_s_at,4010
218920_at,15187
219872_at,17520
202915_s_at,6610
202916_s_at,4760
212929_s_at,16765
214946_x_at,16115
212370_x_at,2462
211068_x_at,1075
201863_at,13864
220547_s_at,9938
209405_s_at,4105
38043_at,3254
201889_at,11925
221766_s_at,3938
220306_at,10211
203986_at,17134
208092_s_at,610
209683_at,8017
217916_s_at,5782
217534_at,3401
217535_at,2159
203262_s_at,14715
205775_at,8056
203206_at,4780
218023_s_at,15337
218898_at,18037
220147_s_at,1368
221856_s_at,8181
37802_r_at,17616
214691_x_at,13792
221591_s_at,7506
45749_at,12715
218029_at,10136
206707_x_at,3363
209829_at,8814
213689_x_at,526
216044_x_at,17189
216897_s_at,6075
220312_at,14099
222013_x_at,6874
65585_at,6792
212484_at,11723
32209_at,7085
203420_at,4140
220535_at,16289
218074_at,5246
212333_at,10674
203678_at,5565
203805_s_at,125
203806_s_at,8916
215530_at,9818
205189_s_at,2402
220255_at,13930
203564_at,2138
213008_at,3784
213007_at,13782
218397_at,1882
209955_s_at,13636
220615_s_at,11179
201910_at,8162
201911_s_at,6790
204511_at,15100
204282_s_at,843
204283_at,6592
215414_at,12909
216602_s_at,13184
202159_at,10317
216252_x_at,4713
215719_x_at,8863
204781_s_at,7183
204780_s_at,13079
211333_s_at,7862
210865_at,4188
212218_s_at,4167
217006_x_at,8464
214114_x_at,8746
202676_x_at,3853
210975_x_at,12940
219002_at,1863
219200_at,7772
219016_at,17773
201579_at,17277
208153_s_at,7826
219427_at,10973
211623_s_at,14710
202994_s_at,10303
201787_at,16449
207834_at,8097
202995_s_at,879
207835_at,724
203886_s_at,172
203088_at,7121
202766_s_at,8039
202765_s_at,3818
215717_s_at,13581
203184_at,1524
209696_at,8888
206844_at,18073
218255_s_at,13051
220127_s_at,12960
213145_at,14651
218938_at,2871
214436_at,6814
209943_at,9319
209005_at,8260
209004_s_at,3347
219189_at,11458
213249_at,9668
220080_at,17451
219208_at,10677
203255_at,1465
222119_s_at,4620
220233_at,15248
219305_x_at,8758
212229_s_at,4746
212231_at,16913
214891_at,15509
219638_at,12999
221157_s_at,4514
202271_at,1286
202272_s_at,16363
218432_at,5376
218539_at,11037
221257_x_at,17975
219608_s_at,13049
220550_at,14750
220164_s_at,15359
221945_at,17316
44040_at,11379
221812_at,875
221813_at,10244
47773_at,15324
205310_at,15775
218875_s_at,12140
201178_at,1588
212987_at,15869
210638_s_at,6137
212991_at,8445
209455_at,7663
209456_s_at,16940
215600_x_at,11757
218941_at,4948
209630_s_at,4808
221519_at,14138
218751_s_at,3318
207674_at,7753
211816_x_at,12877
211305_x_at,13474
211307_s_at,5835
211306_s_at,209
211734_s_at,3080
204232_at,9706
206760_s_at,17883
206759_at,11933
203240_at,14428
216950_s_at,13653
216951_at,7498
214511_x_at,7979
203561_at,10538
210889_s_at,8301
204006_s_at,1110
204007_at,17342
218831_s_at,7830
213669_at,14470
203620_s_at,12020
205237_at,17375
208439_s_at,14483
207804_s_at,3447
205866_at,8671
221239_s_at,11318
208647_at,11965
210950_s_at,9574
217344_at,2388
201275_at,12961
203647_s_at,8318
203646_at,4933
207813_s_at,7987
212373_at,14073
212374_at,15501
212367_at,860
213341_at,15343
204768_s_at,9330
204767_s_at,15124
206412_at,8003
220388_at,1486
222245_s_at,15910
218796_at,5374
60474_at,13112
209209_s_at,6833
214212_x_at,3130
209210_s_at,16308
205418_at,16626
210520_at,1558
214417_s_at,11855
210521_s_at,15308
207260_at,16972
205973_at,2844
203562_at,10925
202305_s_at,4685
215000_s_at,17642
210704_at,277
221086_s_at,2175
221345_at,17041
221385_s_at,10361
205650_s_at,1630
205649_s_at,11606
204819_at,6059
215602_at,4281
219901_at,17391
205117_at,16281
208240_s_at,11864
214589_at,16774
207501_s_at,12009
205110_s_at,15532
221374_at,13451
206987_x_at,10426
214284_s_at,1091
211485_s_at,11844
206986_at,16233
211029_x_at,2574
204422_s_at,12631
204421_s_at,10808
221433_at,5003
221315_s_at,10302
221166_at,9225
210311_at,10000
208378_x_at,11173
210310_s_at,10326
208417_at,6775
205782_at,1117
208449_s_at,3797
206404_at,15510
205014_at,11429
210973_s_at,8471
222164_at,618
207822_at,15361
207937_x_at,2286
215404_x_at,14000
211535_s_at,7293
205587_at,15887
205588_s_at,17100
214124_x_at,8328
211401_s_at,4992
211398_at,3700
208229_at,14524
211400_at,8805
208234_x_at,6004
203639_s_at,6643
208228_s_at,16026
208225_at,9543
203638_s_at,8308
211399_at,1987
204379_s_at,18103
204380_s_at,1786
204579_at,7600
211237_s_at,17013
219612_s_at,8912
219718_at,6586
205305_at,11533
204834_at,4430
208438_s_at,1422
203032_s_at,1088
203033_x_at,13311
216349_at,895
214170_x_at,828
206492_at,9694
210298_x_at,17518
214505_s_at,4362
201539_s_at,6029
201540_at,17798
210299_s_at,761
202949_s_at,8917
218818_at,2058
220170_at,15637
218530_at,16290
218980_at,6340
202041_s_at,3003
203656_at,14990
206742_at,1149
204135_at,14768
221007_s_at,6555
218034_at,12828
219522_at,11793
219249_s_at,6689
219118_at,11638
219117_s_at,1133
219390_at,3378
31826_at,4732
76897_s_at,15008
212663_at,16767
210186_s_at,12221
210187_at,16769
200709_at,620
214119_s_at,2727
206857_s_at,10982
209931_s_at,17651
203391_at,11391
218003_s_at,15788
200895_s_at,6632
200894_s_at,11095
204560_at,7542
206763_at,9802
208255_s_at,11204
222007_s_at,13847
40850_at,3102
212169_at,16551
219187_at,4922
219853_at,9059
205283_at,9565
212541_at,340
205661_s_at,8920
215645_at,7712
215704_at,9739
210786_s_at,6756
204236_at,14185
212025_s_at,1428
222065_s_at,10065
212024_x_at,12945
205511_at,2977
205510_s_at,2900
220211_at,14117
213746_s_at,12373
200859_x_at,5456
214752_x_at,15761
208614_s_at,3730
208613_s_at,12193
207876_s_at,1688
213819_s_at,16428
208748_s_at,17311
210142_x_at,10543
208749_x_at,3903
211299_s_at,7022
201350_at,11826
210414_at,355
219250_s_at,13410
210287_s_at,17020
222033_s_at,15215
204406_at,6543
206674_at,5695
206980_s_at,13222
210607_at,8867
210316_at,10266
219316_s_at,350
204789_at,3834
205666_at,4729
40665_at,6682
206496_at,12273
206263_at,672
205776_at,5048
215300_s_at,6524
215174_at,4006
202709_at,6411
203689_s_at,2150
215245_x_at,14240
212464_s_at,14393
210495_x_at,5082
211719_x_at,15790
214702_at,13406
216442_x_at,12698
214701_s_at,10221
219744_at,3212
218210_at,12119
212288_at,5781
213940_s_at,10833
215017_s_at,17131
212232_at,12064
215910_s_at,3867
202304_at,16403
218618_s_at,13717
218843_at,12798
220499_at,2290
219112_at,1846
200090_at,12667
209471_s_at,3650
204764_at,10541
1773_at,2426
217487_x_at,4049
215363_x_at,4115
205860_x_at,15859
217483_at,4680
204437_s_at,13584
211074_at,11536
204829_s_at,10589
206371_at,9133
209189_at,1411
202768_at,8026
204420_at,16034
218880_at,9618
205409_at,12934
218881_s_at,4271
204667_at,1168
210103_s_at,9009
40284_at,8626
214312_at,16587
213260_at,9361
206307_s_at,13233
207653_at,13134
208500_x_at,3891
217032_at,10133
208239_at,9764
206912_at,14449
220621_at,9620
206377_at,5006
206018_at,8460
207658_s_at,5760
207644_at,3873
208006_at,11074
205906_at,17829
203734_at,10399
217310_s_at,9140
206015_s_at,3243
203064_s_at,17395
216572_at,13966
220102_at,11161
202580_x_at,14908
207683_at,15551
206708_at,81
218031_s_at,501
205021_s_at,12583
205022_s_at,5922
202724_s_at,11624
202723_s_at,4819
204132_s_at,2577
204131_s_at,6201
217399_s_at,5510
210655_s_at,13291
205451_at,5841
221334_s_at,4031
221333_at,2825
220707_s_at,15585
202945_at,8798
210773_s_at,2824
210772_at,4856
214560_at,6504
220910_at,7791
219889_at,11748
209864_at,326
204145_at,1949
220819_at,16738
208475_at,9138
208476_s_at,5129
216134_at,13384
216131_at,5292
213056_at,12130
210043_at,6431
206774_at,30
215052_at,11162
221308_at,18100
219907_at,6150
214319_at,5258
214318_s_at,1295
204072_s_at,3598
212546_s_at,3223
212548_s_at,1816
203697_at,13638
203698_s_at,1756
210933_s_at,11528
201564_s_at,18109
207204_at,8654
220379_at,16065
219170_at,12968
214489_at,7515
211201_at,14050
207345_at,2622
204948_s_at,12722
203592_s_at,4054
214859_at,11137
220604_x_at,3070
214211_at,1605
200748_s_at,9495
212788_x_at,1594
213187_x_at,8834
